126	622
126	263
126	818
150	805
150	182
150	92
150	554
150	137
150	638
154	126
154	92
154	622
156	805
159	345
159	257
228	554
240	634
240	762
240	223
240	764
240	633
240	818
240	309
242	537
242	644
242	818
217	5
255	796
255	306
263	537
263	634
263	126
263	818
263	18
264	317
297	739
300	202
300	139
306	255
316	634
316	41
316	802
316	48
316	248
316	499
316	818
321	61
321	373
321	259
321	600
321	216
323	823
323	353
323	765
323	519
323	7
323	745
329	320
329	800
329	452
329	332
329	78
329	651
329	383
329	330
329	653
329	221
329	804
329	188
330	588
330	329
332	757
332	133
332	329
332	600
356	753
361	548
361	558
361	412
361	647
188	597
188	329
12	25
12	735
12	527
12	71
12	259
95	765
396	391
396	343
396	563
398	537
398	313
401	84
401	831
401	739
406	25
406	596
408	720
408	834
408	178
408	735
410	271
410	554
412	361
412	587
414	665
414	509
193	530
293	490
293	251
491	320
491	257
491	436
491	448
491	81
491	494
491	769
491	221
491	458
491	545
491	604
492	238
509	145
509	597
509	555
509	366
509	414
509	101
509	824
509	139
651	576
651	329
651	765
512	33
518	670
518	46
523	105
523	561
532	693
532	40
532	802
532	803
532	87
532	347
532	748
532	527
532	76
533	84
541	149
541	214
684	177
684	811
143	537
143	796
143	608
143	634
299	552
599	281
618	20
618	570
625	199
752	600
629	776
629	812
635	47
635	578
584	429
584	295
584	435
584	563
657	405
668	37
669	537
669	634
669	803
669	633
669	138
676	783
676	563
693	532
693	221
693	522
753	831
753	356
753	653
716	182
716	295
736	445
736	47
759	369
439	597
439	385
439	417
439	831
439	347
439	114
439	744
761	71
761	739
763	180
763	514
763	600
788	47
788	259
788	128
798	721
798	464
798	236
798	22
798	42
798	216
799	717
805	489
805	278
805	172
805	156
805	150
811	384
811	269
811	366
811	514
811	684
811	462
821	636
821	0
18	796
18	776
18	151
18	639
18	358
18	718
18	263
18	633
21	758
21	452
21	119
24	61
25	615
25	80
25	836
25	406
25	178
25	511
25	12
25	481
26	347
26	738
26	114
27	689
27	514
27	223
27	604
27	563
35	831
36	804
37	776
37	668
37	186
37	317
37	411
294	309
455	792
455	812
455	198
455	411
80	25
89	145
89	367
89	467
89	259
91	194
778	520
96	268
96	704
76	366
76	133
76	532
76	810
116	615
604	27
604	92
604	295
604	317
604	258
604	491
604	563
122	796
128	788
129	327
202	484
202	300
131	727
132	348
132	495
134	435
140	421
140	71
140	633
140	692
142	101
145	815
145	721
145	119
145	101
145	89
145	509
145	609
145	727
327	445
327	129
327	418
327	110
146	796
146	616
146	313
324	810
324	205
364	251
158	7
610	727
459	33
459	343
295	701
295	554
295	626
295	806
295	362
295	716
295	584
295	604
295	425
183	613
186	37
186	773
186	130
186	621
186	172
186	667
186	71
670	518
670	831
670	348
670	383
670	46
191	133
205	755
205	324
208	43
214	770
214	796
214	465
214	615
214	802
214	269
214	803
214	502
214	436
214	136
214	591
214	527
214	43
214	114
214	467
214	541
349	526
211	377
235	114
235	539
632	434
247	141
247	436
247	314
247	181
267	47
268	816
268	47
268	119
268	315
268	514
268	96
268	71
268	522
268	704
268	655
269	47
269	796
269	615
269	762
269	803
269	484
269	831
269	347
269	348
269	178
269	772
269	313
269	435
269	811
269	114
269	419
269	314
269	214
269	111
269	444
269	602
270	47
271	537
271	47
271	762
271	644
271	410
271	585
272	47
273	47
274	47
274	259
344	537
344	47
344	696
344	582
344	133
344	434
344	86
344	691
276	47
277	47
278	47
278	805
278	600
280	47
280	403
281	47
281	599
281	462
282	537
282	47
282	634
282	644
282	506
282	633
283	47
283	250
283	720
284	47
285	47
286	537
286	47
286	434
287	47
289	47
290	47
292	47
301	796
301	803
301	738
311	168
118	755
118	47
118	385
118	803
118	107
118	526
666	766
666	46
347	796
347	38
347	439
347	634
347	652
347	800
347	498
347	269
347	803
347	502
347	493
347	351
347	436
347	348
347	232
347	383
347	26
347	527
347	532
347	313
347	718
347	46
347	633
347	818
347	7
347	309
348	796
348	634
348	801
348	269
348	803
348	493
348	339
348	436
348	347
348	132
348	383
348	313
348	785
348	670
348	718
348	46
348	506
348	111
351	701
351	347
351	383
718	537
718	634
718	493
718	347
718	348
718	434
718	435
718	433
718	46
718	633
718	18
718	309
718	352
352	718
352	46
362	815
362	776
362	802
362	295
606	758
366	107
366	812
366	377
366	509
366	811
366	76
379	101
379	600
394	571
413	558
413	454
413	417
450	138
462	182
462	281
462	811
463	418
463	600
468	7
482	688
482	634
482	498
482	257
482	803
482	172
482	508
488	422
488	350
488	485
607	120
497	724
499	452
499	48
499	810
499	316
499	305
499	138
662	71
535	608
537	796
537	669
537	776
537	242
537	801
537	398
537	378
537	803
537	493
537	644
537	271
537	582
537	282
537	229
537	764
537	143
537	344
537	286
537	313
537	56
537	749
537	86
537	718
537	784
537	585
537	263
539	235
548	361
548	810
551	314
556	138
556	7
22	798
22	343
572	457
589	720
589	639
307	757
621	186
621	600
622	154
622	126
622	172
622	667
622	804
622	832
626	295
634	770
634	669
634	38
634	240
634	776
634	502
634	426
634	282
634	764
634	347
634	348
634	143
634	434
634	482
634	718
634	316
634	263
634	633
634	818
644	537
644	242
644	279
644	271
644	282
644	733
644	573
644	305
644	633
652	347
654	775
83	773
83	765
83	749
681	812
681	659
667	622
667	186
667	359
15	79
709	823
717	119
717	799
717	178
738	301
738	26
738	172
738	314
111	269
111	348
111	433
111	742
749	537
749	53
749	815
749	83
749	313
749	305
749	309
750	53
682	53
765	83
765	800
765	421
765	721
765	484
765	651
765	95
765	172
765	323
765	258
765	138
765	365
765	19
773	83
773	186
804	622
804	329
804	36
596	722
596	665
596	484
596	406
596	178
596	567
596	740
816	445
816	268
816	495
816	163
823	565
823	328
823	323
823	262
823	709
707	587
836	25
836	784
836	819
836	309
834	408
834	357
834	692
834	600
839	419
0	821
0	600
5	217
11	61
20	345
20	618
20	355
30	553
30	60
215	435
215	600
33	445
33	512
33	459
33	163
33	58
38	634
38	347
38	457
38	818
40	532
42	798
45	467
48	316
48	499
48	314
353	323
50	139
52	60
56	537
58	721
58	345
58	7
58	33
61	24
61	11
61	321
553	30
553	60
67	79
67	172
68	781
68	71
68	739
73	600
74	373
81	491
81	314
86	537
86	344
101	379
101	145
101	493
101	735
101	509
101	787
101	71
101	142
101	355
104	484
355	20
355	345
355	101
78	329
149	514
168	311
481	25
481	393
173	812
181	247
181	777
198	696
742	111
51	484
224	639
224	538
148	452
254	178
275	291
260	192
262	823
291	501
291	275
41	316
41	314
336	314
341	831
696	782
696	344
696	713
696	812
696	435
781	68
367	665
367	89
373	250
373	505
373	734
373	527
373	321
373	794
373	177
373	419
373	187
373	817
373	74
373	54
378	537
378	701
384	811
388	837
393	757
393	133
393	317
393	481
393	163
393	357
393	563
397	411
403	280
206	179
206	522
411	397
411	37
411	71
411	259
411	64
411	455
417	439
417	464
417	413
419	250
419	452
419	373
419	269
419	839
419	137
419	433
179	206
423	500
423	317
423	139
187	373
279	796
279	109
279	616
279	644
279	527
279	288
279	71
426	634
426	721
426	13
201	71
429	584
433	436
433	527
433	71
433	718
433	419
433	111
434	634
434	339
434	632
434	344
434	286
434	313
434	483
434	718
434	221
434	522
435	696
435	645
435	269
435	448
435	134
435	549
435	718
435	584
435	357
435	138
435	817
435	215
436	796
436	126
436	616
436	803
436	339
436	247
436	347
436	348
436	303
436	433
436	491
436	506
436	214
436	600
221	693
221	434
221	329
221	491
221	832
221	444
444	490
444	269
444	519
444	221
402	192
464	798
464	417
465	214
477	223
545	491
573	644
483	434
485	673
485	488
496	114
487	633
616	146
616	279
616	436
616	71
616	506
616	600
501	480
501	291
501	139
502	634
502	800
502	776
502	339
502	347
502	114
502	214
117	436
506	498
506	616
506	803
506	436
506	282
506	348
506	313
506	522
526	720
526	768
526	349
526	806
526	522
526	258
526	357
526	118
527	373
527	803
527	279
527	347
527	828
527	733
527	532
527	288
527	12
527	433
527	214
527	817
529	209
508	728
508	482
540	567
544	92
549	435
85	538
90	514
90	133
552	299
110	327
13	426
588	330
588	114
609	145
365	765
467	803
467	89
467	45
467	214
623	425
636	821
636	777
636	602
658	758
660	194
660	196
664	757
664	266
673	485
679	114
688	482
689	27
692	199
692	721
692	834
692	728
692	130
692	140
692	740
695	768
701	378
701	351
701	295
701	522
136	498
136	633
136	214
710	139
711	728
711	600
713	696
721	145
721	798
721	426
721	241
721	765
721	58
721	633
721	692
722	172
722	596
724	241
724	522
724	497
725	831
728	711
728	133
728	692
728	508
79	720
79	67
79	15
683	537
683	820
730	177
229	537
229	313
229	522
229	633
731	314
731	7
733	802
733	644
733	527
733	633
734	373
739	120
739	761
739	401
739	177
739	68
739	297
743	372
259	788
259	720
259	55
259	24
259	274
259	89
259	12
259	321
259	411
744	439
746	319
748	665
748	532
762	240
762	269
762	271
764	537
764	634
764	240
764	633
764	818
764	817
766	666
767	182
768	800
768	526
768	695
769	803
769	514
769	115
769	491
769	305
772	269
772	803
772	522
785	348
787	101
787	172
794	373
585	537
585	271
585	350
817	537
817	373
817	764
817	527
817	196
817	435
817	71
817	649
817	633
817	818
820	683
828	527
829	613
829	317
831	815
831	439
831	756
831	401
831	35
831	341
831	269
831	725
831	223
831	77
831	753
831	670
832	803
832	622
832	114
832	221
754	77
837	704
837	388
